Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-08-16,824156,2026-08-16T23:20:00Z,Scheduled,Daikin Park,Seattle Mariners @ Houston Astros,Away,663728,Cal Raleigh,Seattle Mariners,Houston Astros,C,S,No,,90,380,327,51,8,0,12,26,43,47,3,122,0.156,0.266,0.291,0.557,10,38,31,3,0,0.097,0.0,24,96,82,10,3,0.122,0.0312,521,109,10.2,25.9,58.8,18.2,23.1,15.4,22.8,55.9,31.8,8.3,3.7,8.3,24.5,85.2,27.9,0.615,73.0,97.1,119.7,47.8,13.5,11.7,44.7,49.1,Average,3.0,Pull Power,A-,Elevated power plane,49.1,Average,0.997,Good,12.8,58.3,98.9,0.669,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.27,33.27,Strong positive regression,Average Pull Power profile. 10.2% barrel rate; 85.2 mph average exit velocity; 22.8% air-ball rate; 55.9% pull-air rate; 8.3% HR-launch rate.,0.0316,0.0317,3.87,31,10,27.2,1.14,113.8,Near normal interval,686613,Hunter Brown,R,Switch vs RHP,12,12,63.2,3.68,1.27,8,1.13,9.47,4.95,311,3.9,21.5,11.3,38.1,26.7,80.9,93.1,112.0,0.472,8,67.3,100.0,0.765,9.9,4-Seam Fastball,L,LHB vs RHP,44.5,249,0.169,0.285,0.319,0.604,8,33,74,0.0321,9.4,0.597,153,0.0392,5.5,0.598,22,18,3,3/18,0.167,0.318,0.167,0.485,0,4,6,44.4,Neutral Matchup,Average,3.8,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,34.18803418803419,160,Sinker,28.418803418803417,133,Knuckle Curve,21.153846153846153,99,Changeup,9.188034188034187,43,Slider,7.051282051282051,33.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.035,0.964,64.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.5,23.7,67.3,75.8,50.0,45.0,53.4,6.34,0.855,1.004,1.035,0.94,0.997,0.938,1.0,11.71,7.9,84.7,26.3,F,Lineup unconfirmed,,,
12,2026-08-16,823344,2026-08-16T17:35:00Z,Scheduled,PNC Park,Boston Red Sox @ Pittsburgh Pirates,Away,575929,Willson Contreras,Boston Red Sox,Pittsburgh Pirates,1B,R,No,,113,464,388,108,19,2,24,60,72,51,21,118,0.278,0.389,0.523,0.912,10,40,32,7,1,0.219,0.025,24,96,72,18,3,0.25,0.0312,539,94,9.1,28.2,45.9,25.9,27.7,16.5,28.8,50.6,30.7,7.9,3.9,7.9,43.7,83.1,18.2,0.694,74.8,97.1,116.5,66.8,11.9,14.8,46.2,49.3,Average,3.0,Pull Power,A,Excellent HR swing plane,49.3,Average,0.998,Good,8.5,48.4,96.4,0.634,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.46,16.46,Strong positive regression,Average Pull Power profile. 9.1% barrel rate; 83.1 mph average exit velocity; 28.8% air-ball rate; 50.6% pull-air rate; 7.9% HR-launch rate.,0.0517,0.0477,4.31,10,3,16.2,0.62,61.9,Recently homered,669199,Lake Bachar,R,RHB vs RHP,41,4,65.2,3.97,1.08,12,1.64,9.32,3.15,317,6.0,24.6,18.6,42.9,28.1,83.7,95.4,111.7,0.531,12,53.2,99.9,0.617,10.2,4-Seam Fastball,R,RHB vs RHP,49.3,342,0.28,0.381,0.516,0.897,17,31,94,0.0497,8.2,0.693,121,0.0496,4.9,0.479,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,51.0,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,161,Slider,35.40372670807454,57,4-Seam Fastball,22.36024844720497,36,Curveball,21.73913043478261,35,Sweeper,12.422360248447205,20,Sinker,5.590062111801243,9.0,Split-Finger,2.484472049689441,4.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.006,0.985,63.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.3,39.2,53.2,57.9,50.0,45.0,53.3,6.29,0.833,1.08,0.985,1.03,0.998,1.028,1.0,18.98,11.24,84.7,33.8,D,Lineup unconfirmed,,,
13,2026-08-16,824642,2026-08-16T19:15:00Z,Scheduled,Wrigley Field,St. Louis Cardinals @ Chicago Cubs,Away,676475,Alec Burleson,St. Louis Cardinals,Chicago Cubs,1B,L,No,,122,516,463,132,30,1,20,68,86,45,5,84,0.285,0.353,0.484,0.837,11,44,37,11,5,0.297,0.1136,27,113,100,33,5,0.33,0.0442,712,162,7.2,31.8,55.9,20.9,23.0,12.9,25.8,45.4,34.5,7.9,4.7,7.9,36.0,86.0,15.7,0.672,71.9,98.1,113.4,36.7,15.1,12.9,50.6,46.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.5,Below Average,0.99,Good,6.8,43.6,98.0,0.699,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,47.02,27.02,Strong positive regression,Below Average Pull Power profile. 7.2% barrel rate; 86.0 mph average exit velocity; 25.8% air-ball rate; 45.4% pull-air rate; 7.9% HR-launch rate.,0.0388,0.0375,4.15,0,0,23.2,0.0,0.0,Very recent HR,665795,Edward Cabrera,R,LHB vs RHP,14,14,72.1,5.1,1.4,14,1.74,8.09,3.61,381,6.8,26.5,13.1,54.2,29.9,84.6,96.6,115.4,0.572,14,49.5,100.0,0.64,7.3,Changeup,L,LHB vs RHP,49.3,358,0.324,0.402,0.562,0.964,16,37,60,0.0447,8.0,0.705,189,0.037,6.8,0.549,8,7,2,2/7,0.286,0.375,0.714,1.089,1,1,0,53.0,Neutral Matchup,Average,67.4,5,Pitch-level Statcast · last 5 MLB games,390,Sinker,25.128205128205128,98,Changeup,24.871794871794872,97,Curveball,20.0,78,4-Seam Fastball,19.487179487179485,76,Slider,10.512820512820513,41.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.999,0.993,57.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.3,50.0,49.5,52.7,50.0,45.0,53.0,6.21,1.296,1.102,1.025,1.0,0.99,0.99,0.98,14.66,12.5,85.0,34.7,D,Lineup unconfirmed,,,
14,2026-08-16,823590,2026-08-16T17:40:00Z,Scheduled,Citi Field,Washington Nationals @ New York Mets,Home,682626,Francisco Alvarez,New York Mets,Washington Nationals,C,R,No,,86,319,278,69,11,0,13,29,30,34,4,91,0.248,0.338,0.428,0.766,10,41,35,7,1,0.2,0.0244,21,83,66,14,2,0.212,0.0241,353,72,10.1,27.8,42.0,40.9,17.0,13.0,24.1,45.4,32.7,8.9,5.6,8.9,33.6,84.1,17.2,0.688,72.4,96.6,112.4,39.7,12.9,9.3,55.1,46.6,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.6,Below Average,0.99,Good,11.1,41.2,96.1,0.725,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.22,16.22,Strong positive regression,Below Average Pull Power profile. 10.1% barrel rate; 84.1 mph average exit velocity; 24.1% air-ball rate; 45.4% pull-air rate; 8.9% HR-launch rate.,0.0408,0.0384,3.99,17,5,21.4,0.79,79.5,Recently homered,663623,Jake Irvin,R,RHB vs RHP,14,14,65.1,5.79,1.32,11,1.52,9.09,3.86,388,7.2,26.3,15.5,42.0,30.7,82.3,95.0,114.9,0.636,11,49.6,100.0,0.637,7.4,4-Seam Fastball,R,RHB vs RHP,48.9,231,0.256,0.336,0.463,0.799,11,22,62,0.0476,10.1,0.671,106,0.0377,4.5,0.531,14,14,2,2/14,0.143,0.143,0.143,0.286,0,0,7,42.4,Slight Pitcher Advantage,Below average,15.0,5,Pitch-level Statcast · last 5 MLB games,386,4-Seam Fastball,31.34715025906736,121,Curveball,25.129533678756477,97,Sinker,16.321243523316063,63,Cutter,11.658031088082902,45,Sweeper,9.067357512953368,35.0,Changeup,6.476683937823834,25.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.999,0.997,58.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.9,46.5,49.6,56.2,50.0,45.0,52.7,6.14,0.853,1.062,0.985,1.0,0.99,0.99,1.0,14.45,9.14,81.4,28.0,F,Lineup unconfirmed,,,
15,2026-08-16,823182,2026-08-16T20:05:00Z,Scheduled,Oracle Park,Colorado Rockies @ San Francisco Giants,Away,696100,Hunter Goodman,Colorado Rockies,San Francisco Giants,C,R,No,,111,460,414,104,16,1,34,69,69,39,4,152,0.251,0.32,0.541,0.861,9,34,31,5,1,0.161,0.0294,20,80,72,18,7,0.25,0.0875,552,96,8.9,28.0,46.7,27.5,25.4,19.2,28.7,49.1,28.1,7.6,4.6,7.6,73.3,83.5,23.9,0.757,73.6,96.3,114.8,45.1,12.5,10.1,64.0,47.5,Below Average,3.0,Pull Power,A-,Elevated power plane,47.5,Below Average,0.993,Good,9.4,41.4,95.2,0.789,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.74,6.74,Strong positive regression,Below Average Pull Power profile. 8.9% barrel rate; 83.5 mph average exit velocity; 28.7% air-ball rate; 49.1% pull-air rate; 7.6% HR-launch rate.,0.0739,0.0652,4.15,9,3,12.2,0.74,73.9,Recently homered,694918,Blade Tidwell,R,RHB vs RHP,10,2,22.2,2.78,1.1,1,0.4,7.54,1.99,116,5.2,31.9,10.3,63.0,26.7,84.2,97.2,118.5,0.43,1,61.4,100.0,0.748,7.8,Sweeper,R,RHB vs RHP,56.4,314,0.241,0.303,0.556,0.858,26,22,99,0.0828,9.1,0.738,47,0.0,0.0,0.363,0,0,0,0/0,,,,,0,0,0,56.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,278,Sweeper,37.05035971223022,103,4-Seam Fastball,30.215827338129497,84,Sinker,15.467625899280575,43,Slider,10.071942446043165,28,Changeup,5.755395683453237,16.0,Curveball,1.4388489208633093,4.0,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.023,0.977,62.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.4,39.5,61.4,50.9,33.8,45.0,52.7,6.13,0.941,0.964,0.985,1.03,0.993,1.023,1.0,24.42,12.67,83.4,35.1,D,Lineup unconfirmed,,,
16,2026-08-16,823991,2026-08-16T20:07:00Z,Scheduled,Angel Stadium,Kansas City Royals @ Los Angeles Angels,Away,695506,Jac Caglianone,Kansas City Royals,Los Angeles Angels,RF,L,No,,115,446,413,113,21,2,22,56,58,28,4,116,0.274,0.325,0.494,0.819,11,43,42,20,4,0.476,0.093,24,93,90,29,7,0.322,0.0753,565,122,8.8,35.9,55.0,24.3,20.7,12.5,26.6,50.5,28.3,5.9,4.3,5.9,51.5,86.9,10.8,0.703,75.6,100.8,115.8,71.3,15.5,22.5,42.0,55.5,Average,3.0,Pull Power,A,Excellent HR swing plane,55.5,Average,1.015,Good,9.0,54.5,102.0,0.683,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.07,21.07,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 86.9 mph average exit velocity; 26.6% air-ball rate; 50.5% pull-air rate; 5.9% HR-launch rate.,0.0493,0.0457,4.15,3,1,18.8,0.16,16.0,Very recent HR,696270,Ryan Johnson,R,LHB vs RHP,14,11,55.0,6.71,1.56,14,2.29,7.04,4.42,337,6.2,22.8,18.1,37.0,31.5,82.1,94.5,113.6,0.592,14,36.3,100.0,0.539,5.7,Cutter,L,LHB vs RHP,58.9,310,0.281,0.345,0.509,0.854,15,27,76,0.0484,10.1,0.763,144,0.0556,6.8,0.578,0,0,0,0/0,,,,,0,0,0,49.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,410,Cutter,34.146341463414636,140,Sweeper,26.097560975609756,107,Split-Finger,20.73170731707317,85,Sinker,19.024390243902438,78,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.973,0.987,67.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,58.9,37.2,36.3,73.6,50.0,45.0,52.5,6.09,1.345,1.15,1.025,1.0,1.015,1.015,0.98,17.63,14.93,84.4,38.2,D+,Lineup unconfirmed,,,
17,2026-08-16,822774,2026-08-16T17:37:00Z,Scheduled,Rogers Centre,New York Yankees @ Toronto Blue Jays,Away,700250,Ben Rice,New York Yankees,Toronto Blue Jays,DH,L,No,,118,504,438,110,20,3,32,75,76,61,3,127,0.251,0.345,0.53,0.875,11,47,39,4,1,0.103,0.0213,26,110,97,14,3,0.144,0.0273,609,136,9.1,31.1,56.2,19.0,24.8,15.0,26.6,44.5,32.2,9.2,5.6,9.2,45.9,85.1,16.9,0.689,71.0,97.3,110.2,24.2,14.6,8.5,53.3,44.6,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.6,Below Average,0.985,Good,8.8,38.2,96.8,0.657,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,47.35,15.35,Strong positive regression,Below Average Pull Power profile. 9.1% barrel rate; 85.1 mph average exit velocity; 26.6% air-ball rate; 44.5% pull-air rate; 9.2% HR-launch rate.,0.0635,0.0574,4.15,22,6,13.7,1.61,160.7,Above normal drought,656302,Dylan Cease,R,LHB vs RHP,22,22,131.1,2.4,1.07,9,0.62,13.09,3.84,613,2.6,17.8,10.1,51.6,29.0,80.4,91.7,113.2,0.479,9,80.3,100.0,0.787,15.3,4-Seam Fastball,L,LHB vs RHP,51.5,329,0.255,0.365,0.561,0.926,22,49,77,0.0669,10.5,0.741,298,0.0235,3.2,0.5,6,6,1,1/6,0.167,0.167,0.667,0.834,1,0,2,62.2,Slight Hitter Advantage,Above average,54.8,5,Pitch-level Statcast · last 5 MLB games,525,4-Seam Fastball,38.666666666666664,203,Slider,31.428571428571427,165,Changeup,11.047619047619047,58,Knuckle Curve,9.333333333333334,49,Sinker,5.523809523809524,29.0,Sweeper,4.0,21.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.061,0.951,56.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.5,30.3,80.3,49.9,50.0,45.0,52.3,6.05,0.767,0.923,1.025,1.03,0.985,1.014,1.035,21.77,11.01,85.0,36.8,D+,Lineup unconfirmed,,,
18,2026-08-16,824642,2026-08-16T19:15:00Z,Scheduled,Wrigley Field,St. Louis Cardinals @ Chicago Cubs,Home,691718,Pete Crow-Armstrong,Chicago Cubs,St. Louis Cardinals,CF,L,No,,124,550,470,130,24,7,27,86,73,65,11,148,0.277,0.375,0.53,0.905,12,58,52,12,3,0.231,0.0517,27,128,109,26,6,0.239,0.0469,716,174,7.8,28.9,55.5,21.5,23.0,16.0,26.2,58.8,30.5,8.6,5.2,8.6,46.9,83.3,24.0,0.695,72.3,96.6,114.2,43.2,13.0,13.3,48.1,48.0,Average,3.0,Pull Power,A-,Elevated power plane,48.0,Average,0.994,Good,8.0,57.4,96.0,0.717,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,50.16,23.16,Strong positive regression,Average Pull Power profile. 7.8% barrel rate; 83.3 mph average exit velocity; 26.2% air-ball rate; 58.8% pull-air rate; 8.6% HR-launch rate.,0.0491,0.046,4.17,18,4,17.4,1.03,103.4,Near normal interval,690928,Hunter Dobbins,R,LHB vs RHP,9,6,45.0,3.4,1.31,6,1.2,8.4,3.4,264,4.2,22.7,12.9,60.6,31.4,83.4,94.5,110.1,0.48,6,60.5,100.0,0.72,8.7,4-Seam Fastball,L,LHB vs RHP,45.9,368,0.269,0.362,0.547,0.91,20,43,98,0.0543,9.1,0.735,109,0.0183,3.9,0.483,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,2,50.3,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,31.194690265486727,141,Sweeper,17.47787610619469,79,Slider,15.265486725663717,69,Sinker,12.389380530973451,56,Split-Finger,12.389380530973451,56.0,Curveball,11.283185840707965,51.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.021,0.967,60.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.9,34.2,60.5,59.5,50.0,45.0,52.1,5.98,1.031,1.01,1.025,1.03,0.994,1.024,1.0,17.84,11.9,85.0,36.1,D+,Lineup unconfirmed,,,
19,2026-08-16,824642,2026-08-16T19:15:00Z,Scheduled,Wrigley Field,St. Louis Cardinals @ Chicago Cubs,Away,691023,Jordan Walker,St. Louis Cardinals,Chicago Cubs,RF,R,No,,119,507,461,129,24,0,23,72,84,40,3,123,0.28,0.339,0.482,0.821,9,37,34,8,1,0.235,0.027,25,107,100,23,1,0.23,0.0093,590,125,7.0,26.9,43.3,29.8,26.9,13.4,27.7,39.7,27.8,6.2,4.3,6.2,37.5,84.2,15.9,0.594,77.5,97.2,115.9,77.0,11.4,15.5,49.7,42.1,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.1,Below Average,0.978,Good,5.6,39.4,94.6,0.473,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.03,12.03,Strong positive regression,Below Average Contact-First Profile profile. 7.0% barrel rate; 84.2 mph average exit velocity; 27.7% air-ball rate; 39.7% pull-air rate; 6.2% HR-launch rate.,0.0454,0.0428,4.15,20,6,20.0,1.0,99.8,Near normal interval,665795,Edward Cabrera,R,RHB vs RHP,14,14,72.1,5.1,1.4,14,1.74,8.09,3.61,381,6.8,26.5,13.1,54.2,29.9,84.6,96.6,115.4,0.572,14,56.7,100.0,0.702,7.7,Changeup,R,RHB vs RHP,51.6,373,0.279,0.327,0.471,0.798,16,23,97,0.0429,7.2,0.624,120,0.0583,6.9,0.615,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,52.1,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,390,Sinker,25.128205128205128,98,Changeup,24.871794871794872,97,Curveball,20.0,78,4-Seam Fastball,19.487179487179485,76,Slider,10.512820512820513,41.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.013,0.993,54.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.6,50.0,56.7,39.5,50.0,45.0,52.0,5.95,0.82,1.102,0.985,1.0,0.978,0.978,1.0,16.6,9.88,85.0,31.4,D,Lineup unconfirmed,,,
20,2026-08-16,822940,2026-08-16T16:15:00Z,Scheduled,Tropicana Field,Baltimore Orioles @ Tampa Bay Rays,Home,691406,Junior Caminero,Tampa Bay Rays,Baltimore Orioles,3B,R,No,,122,535,465,128,18,1,35,77,79,66,2,99,0.275,0.366,0.544,0.91,11,52,46,10,5,0.217,0.0962,26,116,102,26,6,0.255,0.0517,624,130,9.3,33.6,48.4,31.2,20.4,14.0,25.1,61.0,24.8,6.9,4.5,6.9,56.7,86.4,13.2,0.639,78.0,100.4,116.7,79.1,12.1,20.8,62.4,55.7,Average,3.0,Pull Power,A,Excellent HR swing plane,55.7,Average,1.016,Good,9.2,63.6,99.9,0.622,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,51.35,16.35,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 86.4 mph average exit velocity; 25.1% air-ball rate; 61.0% pull-air rate; 6.9% HR-launch rate.,0.0654,0.0593,4.17,14,3,13.3,1.05,105.4,Near normal interval,669432,Trevor Rogers,L,RHB vs LHP,22,22,119.2,4.21,1.25,12,0.9,7.67,2.56,725,4.1,23.2,12.3,42.3,27.4,82.1,94.3,117.3,0.506,12,55.0,99.9,0.667,8.6,4-Seam Fastball,R,RHB vs LHP,44.7,145,0.288,0.421,0.508,0.929,7,26,20,0.0483,8.6,0.623,375,0.0293,4.9,0.541,8,7,3,3/7,0.429,0.5,0.429,0.929,0,1,1,49.5,Neutral Matchup,Average,50.5,5,Pitch-level Statcast · last 5 MLB games,453,4-Seam Fastball,46.136865342163354,209,Changeup,20.309050772626932,92,Sweeper,17.218543046357617,78,Sinker,8.388520971302428,38,Cutter,7.947019867549669,36.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.01,0.966,63.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.7,29.5,55.0,69.8,50.0,45.0,52.0,5.95,1.114,0.968,1.025,1.03,1.016,1.046,1.0,22.5,14.56,85.0,40.5,D+,Lineup unconfirmed,,,
21,2026-08-16,824477,2026-08-16T17:40:00Z,Scheduled,Great American Ball Park,Miami Marlins @ Cincinnati Reds,Away,682663,Agustín Ramírez,Miami Marlins,Cincinnati Reds,C,R,No,,40,150,131,31,6,1,2,17,15,16,2,36,0.237,0.327,0.344,0.671,9,21,18,5,0,0.278,0.0,9,21,18,5,0,0.278,0.0,181,22,3.2,22.6,43.2,37.4,19.4,6.9,17.8,49.4,30.8,2.8,1.2,2.8,25.0,82.6,14.2,0.395,74.1,95.1,114.5,52.8,6.0,10.1,51.3,33.1,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.1,Weak,0.953,Good,0.0,66.7,91.9,0.358,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.02,4.02,Strong positive regression,Weak Pull Power profile. 3.2% barrel rate; 82.6 mph average exit velocity; 17.8% air-ball rate; 49.4% pull-air rate; 2.8% HR-launch rate.,0.0133,0.0216,4.05,50,18,65.5,0.76,76.3,Recently homered,666157,Nick Lodolo,L,RHB vs LHP,13,13,66.2,4.86,1.46,12,1.62,7.43,3.65,382,6.3,24.9,13.4,36.4,32.5,83.4,96.0,115.9,0.613,12,69.6,100.0,1.12,6.8,4-Seam Fastball,R,RHB vs LHP,50.4,44,0.297,0.409,0.514,0.923,1,6,10,0.0227,6.7,0.657,222,0.0495,7.8,0.644,6,5,1,1/5,0.2,0.333,0.2,0.533,0,1,1,54.6,Neutral Matchup,Average,37.7,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,28.60576923076923,119,Sinker,26.682692307692307,111,Changeup,22.35576923076923,93,Curveball,22.35576923076923,93,,,,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.039,0.988,52.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.4,39.5,69.6,37.8,71.6,45.0,51.9,5.95,0.857,1.079,1.025,0.965,0.953,0.919,1.0,8.48,7.09,64.4,20.7,F,Lineup unconfirmed,,,
