Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
11,2026-08-26,823506,2026-08-26T23:05:00Z,Scheduled,Yankee Stadium,Houston Astros @ New York Yankees,Away,701358,Cam Smith,Houston Astros,New York Yankees,RF,R,No,,129,469,420,91,15,4,17,56,48,36,6,117,0.217,0.284,0.393,0.677,10,31,28,3,1,0.107,0.0323,23,81,76,20,4,0.263,0.0494,605,107,6.8,28.4,39.1,30.1,30.1,14.0,24.1,46.6,27.5,7.1,3.5,7.1,46.3,83.2,18.6,0.584,75.9,97.0,114.5,71.0,11.4,16.2,47.7,43.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.3,Below Average,0.981,Good,6.5,57.7,97.0,0.56,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.0,19.0,Strong positive regression,Below Average Pull Power profile. 6.8% barrel rate; 83.2 mph average exit velocity; 24.1% air-ball rate; 46.6% pull-air rate; 7.1% HR-launch rate.,0.0362,0.0354,3.99,17,6,24.7,0.69,68.8,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,56.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,58.0,64.4,45.0,54.1,6.54,1.052,1.0,1.0,1.0,0.981,0.981,1.0,13.39,10.27,73.5,27.1,F,Probable SP unavailable; Lineup unconfirmed
12,2026-08-26,823096,2026-08-26T20:10:00Z,Scheduled,T-Mobile Park,Philadelphia Phillies @ Seattle Mariners,Away,656941,Kyle Schwarber,Philadelphia Phillies,Seattle Mariners,DH,L,No,,127,568,473,114,15,1,39,77,78,83,6,189,0.241,0.358,0.524,0.882,11,52,46,8,4,0.174,0.0769,24,111,88,17,6,0.193,0.0541,633,118,10.0,31.0,62.3,19.3,18.2,14.8,26.8,59.1,29.7,10.2,7.3,10.2,57.5,85.6,19.9,0.811,74.3,98.0,113.4,67.7,15.2,16.4,64.0,57.1,Average,3.5,Pull Power,A,Excellent HR swing plane,57.1,Average,1.02,Good,9.3,60.0,96.8,0.772,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,56.51,17.51,Strong positive regression,Average Pull Power profile. 10.0% barrel rate; 85.6 mph average exit velocity; 26.8% air-ball rate; 59.1% pull-air rate; 10.2% HR-launch rate.,0.0687,0.0623,4.15,7,2,12.1,0.58,57.7,Recently homered,693433.0,Bryan Woo,R,LHB vs RHP,24,24,138.1,4.1,1.08,15,0.98,8.91,1.89,787.0,3.8,26.0,14.6,35.7,30.2,83.9,95.1,114.3,0.519,15.0,71.7,99.9,0.807,10.0,4-Seam Fastball,L,LHB vs RHP,59.4,362,0.227,0.346,0.523,0.87,27,55,128,0.0746,11.8,0.852,329,0.0274,3.8,0.543,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,61.0,Slight Hitter Advantage,Above average,46.0,5,Pitch-level Statcast · last 5 MLB games,444,4-Seam Fastball,44.81981981981982,199.0,Sinker,21.17117117117117,94.0,Slider,17.56756756756757,78.0,Curveball,6.531531531531532,29.0,Changeup,5.405405405405405,24.0,Sweeper,4.504504504504505,20.0,,,,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,1.043,0.963,66.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,59.4,26.0,71.7,63.8,35.6,45.0,53.3,6.3,1.028,0.981,1.025,1.03,1.02,1.05,1.0,23.42,14.04,85.0,37.8,D+,Lineup unconfirmed
13,2026-08-26,823255,2026-08-26T20:10:00Z,Scheduled,Petco Park,Pittsburgh Pirates @ San Diego Padres,Away,699013,Esmerlyn Valdez,Pittsburgh Pirates,San Diego Padres,RF,R,No,,62,247,205,51,13,1,15,36,42,38,1,93,0.249,0.364,0.541,0.905,10,43,38,10,1,0.263,0.0233,24,102,81,15,1,0.185,0.0098,249,100,8.5,26.3,42.5,26.0,31.5,19.1,28.3,44.6,28.8,9.8,6.8,9.8,44.5,84.7,16.5,0.742,72.7,95.9,112.3,47.7,12.5,10.7,49.4,45.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.9,Below Average,0.989,Good,5.0,46.4,94.5,0.574,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.57,3.57,Positive regression,Below Average Pull Power profile. 8.5% barrel rate; 84.7 mph average exit velocity; 28.3% air-ball rate; 44.6% pull-air rate; 9.8% HR-launch rate.,0.0607,0.0513,4.23,0,0,13.7,0.0,0.0,Very recent HR,681190.0,Randy Vásquez,R,RHB vs RHP,25,20,118.0,4.19,1.31,15,1.14,5.64,2.44,714.0,6.2,27.9,15.4,46.6,31.4,85.0,96.4,114.1,0.598,15.0,64.9,99.8,0.779,8.0,4-Seam Fastball,R,RHB vs RHP,55.7,152,0.24,0.336,0.45,0.785,7,19,61,0.0461,9.7,0.798,212,0.033,7.1,0.608,0,0,0,0/0,,,,,0,0,0,57.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,384,Cutter,28.125,108.0,Sinker,25.0,96.0,4-Seam Fastball,24.739583333333332,95.0,Changeup,7.291666666666667,28.0,Slider,7.03125,27.0,Sweeper,5.46875,21.0,Curveball,2.34375,9.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.03,0.987,58.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.7,45.8,64.9,44.4,39.2,45.0,53.1,6.24,0.781,1.006,0.985,1.03,0.989,1.018,0.98,19.98,10.21,77.6,31.0,D,Lineup unconfirmed
14,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Away,660271,Shohei Ohtani,Los Angeles Dodgers,Atlanta Braves,TWP,L,No,,126,559,471,135,24,4,30,85,80,76,5,130,0.287,0.388,0.546,0.934,11,50,43,10,3,0.233,0.06,25,112,98,30,8,0.306,0.0714,625,134,9.2,29.8,57.4,14.7,26.3,15.4,28.7,44.3,33.0,8.9,4.5,8.9,57.4,85.2,18.1,0.818,73.2,98.0,116.1,46.1,15.8,13.3,47.9,51.0,Average,3.0,Pull Power,A,Excellent HR swing plane,51.0,Average,1.003,Good,8.2,41.7,97.0,0.86,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.99,18.99,Strong positive regression,Average Pull Power profile. 9.2% barrel rate; 85.2 mph average exit velocity; 28.7% air-ball rate; 44.3% pull-air rate; 8.9% HR-launch rate.,0.0537,0.0498,4.31,18,5,15.7,1.15,114.6,Near normal interval,700363.0,AJ Smith-Shawver,R,LHB vs RHP,2,2,8.2,6.23,1.62,0,0.0,7.27,5.19,53.0,3.8,32.1,11.3,64.3,34.0,84.2,97.3,112.1,0.554,0.0,54.4,100.0,0.643,9.6,4-Seam Fastball,L,LHB vs RHP,54.1,373,0.289,0.409,0.534,0.943,18,62,85,0.0483,9.7,0.798,24,0.0,2.9,0.461,0,0,0,0/0,,,,,0,0,0,53.4,Neutral Matchup,Average,50.0,2,Pitch-level Statcast · last 5 MLB games,144,4-Seam Fastball,41.666666666666664,60.0,Split-Finger,34.72222222222222,50.0,Curveball,10.416666666666666,15.0,Sinker,8.333333333333334,12.0,Slider,4.861111111111111,7.0,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.009,0.963,62.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.1,39.1,54.4,52.2,55.4,45.0,53.0,6.23,1.123,1.0,1.025,1.03,1.003,1.033,1.0,19.78,13.84,85.0,40.1,D+,Lineup unconfirmed
15,2026-08-26,823988,2026-08-26T20:07:00Z,Scheduled,Angel Stadium,Cleveland Guardians @ Los Angeles Angels,Home,642350,Jose Siri,Los Angeles Angels,Cleveland Guardians,CF,R,No,,79,174,156,39,8,0,7,28,23,11,3,55,0.25,0.31,0.436,0.746,12,30,26,5,0,0.192,0.0,26,62,56,12,2,0.214,0.0323,200,70,8.4,26.4,46.2,27.8,25.4,18.2,28.2,46.5,30.4,9.9,6.4,9.9,40.3,82.7,19.3,0.787,70.4,95.8,111.5,38.2,12.8,10.2,47.0,45.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.3,Below Average,0.987,Good,10.0,50.0,96.6,0.937,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.25,7.25,Strong positive regression,Below Average Pull Power profile. 8.4% barrel rate; 82.7 mph average exit velocity; 28.2% air-ball rate; 46.5% pull-air rate; 9.9% HR-launch rate.,0.0402,0.0369,3.99,35,15,22.3,1.57,157.1,Above normal drought,676282.0,Joey Cantillo,L,RHB vs LHP,27,27,130.1,3.73,1.45,15,1.04,9.94,4.35,651.0,4.6,25.0,14.9,44.0,26.0,81.6,94.9,113.4,0.516,15.0,70.3,99.9,0.822,8.5,4-Seam Fastball,R,RHB vs LHP,50.9,86,0.19,0.256,0.418,0.674,5,6,31,0.0581,8.6,0.845,426,0.0282,4.6,0.497,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,57.7,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,377,Curveball,43.236074270557026,163.0,4-Seam Fastball,25.19893899204244,95.0,Changeup,20.689655172413794,78.0,Cutter,10.875331564986737,41.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.041,0.971,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.9,33.5,70.3,63.1,50.0,45.0,52.7,6.14,0.834,0.99,1.025,1.0,0.987,0.987,1.035,13.92,8.89,69.4,29.1,F,Lineup unconfirmed
16,2026-08-26,823015,2026-08-26T23:45:00Z,Scheduled,Busch Stadium,Baltimore Orioles @ St. Louis Cardinals,Away,691723,Coby Mayo,Baltimore Orioles,St. Louis Cardinals,3B,R,No,,105,345,316,67,13,3,17,47,48,24,4,113,0.212,0.275,0.434,0.709,10,38,35,7,2,0.2,0.0526,23,78,72,18,3,0.25,0.0385,421,96,9.2,29.9,54.4,24.1,21.5,17.0,29.6,54.5,34.0,9.0,5.9,9.0,41.2,83.5,23.4,0.724,74.1,97.6,115.7,54.8,17.2,13.4,45.0,52.8,Average,3.0,Pull Power,A-,Elevated power plane,52.8,Average,1.008,Good,10.4,51.5,95.6,0.824,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.96,15.96,Strong positive regression,Average Pull Power profile. 9.2% barrel rate; 83.5 mph average exit velocity; 29.6% air-ball rate; 54.5% pull-air rate; 9.0% HR-launch rate.,0.0493,0.0448,3.99,17,5,18.6,0.91,91.5,Near normal interval,700241.0,Michael McGreevy,R,RHB vs RHP,25,25,137.1,3.54,1.21,18,1.18,6.23,2.36,734.0,6.0,28.6,15.9,39.7,28.7,83.6,97.2,116.0,0.589,18.0,53.1,100.0,0.661,8.0,4-Seam Fastball,R,RHB vs RHP,30.2,222,0.163,0.23,0.276,0.506,4,15,78,0.018,6.3,0.496,207,0.029,4.7,0.549,0,0,0,0/0,,,,,0,0,0,42.2,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,22.321428571428573,100.0,Changeup,18.303571428571427,82.0,Sinker,17.1875,77.0,Curveball,15.625,70.0,Cutter,11.607142857142858,52.0,Sweeper,10.491071428571429,47.0,Slider,4.464285714285714,20.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.006,0.985,59.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.2,41.1,53.1,63.5,50.0,45.0,52.7,6.14,1.013,1.013,0.985,1.0,1.008,1.008,1.0,16.72,10.96,82.9,30.8,D,Lineup unconfirmed
17,2026-08-26,822692,2026-08-26T22:45:00Z,Scheduled,Nationals Park,Colorado Rockies @ Washington Nationals,Away,666160,Mickey Moniak,Colorado Rockies,Washington Nationals,LF,L,No,,93,352,323,83,15,4,21,44,60,19,3,91,0.257,0.298,0.523,0.821,10,42,39,6,2,0.154,0.0476,24,97,88,18,5,0.205,0.0515,476,127,6.4,27.0,54.6,19.6,25.8,20.3,29.6,52.9,28.9,6.8,3.3,6.8,66.4,83.4,21.3,0.556,73.1,95.7,109.2,43.3,12.2,13.5,48.7,41.2,Below Average,2.5,Pull Power,A-,Elevated power plane,41.2,Below Average,0.975,Good,5.5,43.6,95.1,0.53,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.89,6.89,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 83.4 mph average exit velocity; 29.6% air-ball rate; 52.9% pull-air rate; 6.8% HR-launch rate.,0.0597,0.0526,4.15,12,3,15.4,0.78,78.0,Recently homered,663362.0,Matt Waldron,R,LHB vs RHP,14,3,37.0,7.54,1.62,7,1.7,7.54,2.43,232.0,4.3,23.7,16.8,43.3,21.6,82.0,94.7,113.2,0.49,7.0,87.6,100.0,0.726,24.9,Knuckleball,L,LHB vs RHP,52.6,277,0.276,0.318,0.571,0.889,18,17,64,0.065,7.4,0.6,97,0.0515,5.3,0.563,5,5,2,2/5,0.4,0.4,1.0,1.4,1,0,1,66.8,Slight Hitter Advantage,Above average,62.5,5,Pitch-level Statcast · last 5 MLB games,114,Knuckleball,32.45614035087719,37.0,Cutter,22.80701754385965,26.0,Sinker,17.54385964912281,20.0,4-Seam Fastball,17.54385964912281,20.0,Sweeper,9.649122807017545,11.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.075,0.968,55.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.6,30.8,87.6,44.2,50.0,45.0,52.6,6.13,0.975,1.051,1.025,1.03,0.975,1.005,1.0,20.1,13.22,84.8,35.7,D,Lineup unconfirmed
18,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Home,621566,Matt Olson,Atlanta Braves,Los Angeles Dodgers,1B,L,No,,132,574,512,133,32,0,36,91,77,56,3,146,0.26,0.334,0.533,0.867,11,45,42,9,1,0.214,0.0222,26,107,99,24,9,0.242,0.0841,791,149,9.1,28.7,48.6,23.2,28.0,16.4,25.8,48.1,34.8,10.1,5.8,10.1,55.4,84.8,22.0,0.766,73.0,97.3,111.7,45.8,14.7,13.9,45.5,50.8,Average,3.0,Pull Power,A-,Elevated power plane,50.8,Average,1.002,Good,10.1,48.7,96.2,0.838,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,62.88,26.88,Strong positive regression,Average Pull Power profile. 9.1% barrel rate; 84.8 mph average exit velocity; 25.8% air-ball rate; 48.1% pull-air rate; 10.1% HR-launch rate.,0.0627,0.0574,4.09,31,8,14.2,2.18,218.0,Very long drought,808963.0,Roki Sasaki,R,LHB vs RHP,22,22,116.0,4.42,1.3,21,1.63,8.84,3.57,641.0,5.5,25.9,13.4,37.7,28.2,84.0,95.3,115.7,0.54,21.0,55.8,91.8,0.719,6.4,4-Seam Fastball,L,LHB vs RHP,55.8,327,0.259,0.346,0.552,0.898,22,38,83,0.0673,9.7,0.781,284,0.0352,4.3,0.513,3,1,0,0/1,0.0,0.667,0.0,0.667,0,2,0,53.9,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,470,4-Seam Fastball,37.659574468085104,177.0,Split-Finger,35.95744680851064,169.0,Slider,22.340425531914892,105.0,Forkball,4.042553191489362,19.0,,,,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.012,0.98,61.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.8,33.9,55.8,61.3,55.4,45.0,52.4,6.05,0.949,1.085,1.025,1.03,1.002,1.032,1.06,21.48,14.54,85.0,45.0,C-,Lineup unconfirmed
19,2026-08-26,823584,2026-08-26T23:10:00Z,Scheduled,Citi Field,Milwaukee Brewers @ New York Mets,Away,641343,Jake Bauers,Milwaukee Brewers,New York Mets,1B,L,No,,119,476,401,109,19,2,23,76,75,70,3,122,0.272,0.382,0.501,0.883,11,46,36,11,2,0.306,0.0435,22,95,76,23,5,0.303,0.0526,539,111,8.7,31.3,49.7,16.5,32.5,16.2,30.0,43.3,35.5,9.1,4.2,9.1,50.0,84.9,16.9,0.726,74.2,97.7,113.0,61.2,15.8,17.6,47.4,50.2,Average,3.0,Pull Power,A,Excellent HR swing plane,50.2,Average,1.001,Good,9.0,45.7,96.7,0.787,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.32,17.32,Strong positive regression,Average Pull Power profile. 8.7% barrel rate; 84.9 mph average exit velocity; 30.0% air-ball rate; 43.3% pull-air rate; 9.1% HR-launch rate.,0.0483,0.045,4.23,6,2,17.4,0.34,34.4,Very recent HR,476594.0,Robert Stock,R,LHB vs RHP,4,4,16.2,5.4,1.68,1,0.54,10.26,5.94,106.0,4.7,15.1,16.0,55.2,36.8,79.7,90.9,110.3,0.511,1.0,68.5,99.7,0.748,11.3,Cutter,L,LHB vs RHP,49.1,349,0.27,0.384,0.488,0.872,17,52,94,0.0487,8.3,0.723,52,0.0192,4.5,0.492,0,0,0,0/0,,,,,0,0,0,56.1,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,317,Cutter,30.599369085173503,97.0,4-Seam Fastball,26.813880126182966,85.0,Sinker,22.082018927444796,70.0,Changeup,10.410094637223974,33.0,Sweeper,10.094637223974763,32.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.037,0.972,58.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.1,33.2,68.5,57.1,50.0,45.0,52.2,6.01,1.023,0.979,1.025,1.0,1.001,1.001,0.98,17.71,11.38,84.6,33.6,D,Lineup unconfirmed
20,2026-08-26,824234,2026-08-26T17:10:00Z,Scheduled,Comerica Park,Tampa Bay Rays @ Detroit Tigers,Away,691406,Junior Caminero,Tampa Bay Rays,Detroit Tigers,3B,R,No,,132,575,503,140,20,1,35,81,84,68,2,105,0.278,0.365,0.531,0.896,12,50,47,13,0,0.277,0.0,27,115,103,27,6,0.262,0.0522,670,126,8.9,34.0,46.0,34.6,19.4,14.3,24.2,57.7,23.3,6.4,4.1,6.4,57.0,86.6,14.3,0.617,77.9,100.7,116.9,77.3,11.0,19.3,64.0,54.2,Average,3.0,Pull Power,A,Excellent HR swing plane,54.2,Average,1.012,Good,8.7,55.2,100.6,0.597,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.74,17.74,Strong positive regression,Average Pull Power profile. 8.9% barrel rate; 86.6 mph average exit velocity; 24.2% air-ball rate; 57.7% pull-air rate; 6.4% HR-launch rate.,0.0609,0.0559,4.15,52,13,14.4,3.62,361.8,Very long drought,675512.0,Troy Melton,R,RHB vs RHP,15,15,90.0,1.7,1.01,10,1.0,7.6,2.8,456.0,4.6,26.1,12.9,38.8,26.5,83.7,95.7,111.9,0.446,10.0,59.5,100.0,0.699,9.3,4-Seam Fastball,R,RHB vs RHP,41.6,421,0.268,0.34,0.533,0.873,28,41,83,0.0665,9.3,0.631,141,0.0071,4.2,0.407,4,4,1,1/4,0.25,0.25,0.25,0.5,0,0,1,47.8,Neutral Matchup,Average,41.1,5,Pitch-level Statcast · last 5 MLB games,462,4-Seam Fastball,33.116883116883116,153.0,Cutter,22.07792207792208,102.0,Slider,14.285714285714286,66.0,Split-Finger,9.956709956709958,46.0,Curveball,9.307359307359308,43.0,Sinker,6.926406926406926,32.0,Changeup,4.329004329004329,20.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.019,0.971,62.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.6,28.6,59.5,70.2,50.0,45.0,52.0,5.96,0.845,0.984,0.985,1.03,1.012,1.042,1.06,21.23,11.91,85.0,42.6,C-,Lineup unconfirmed
21,2026-08-26,823015,2026-08-26T23:45:00Z,Scheduled,Busch Stadium,Baltimore Orioles @ St. Louis Cardinals,Away,624413,Pete Alonso,Baltimore Orioles,St. Louis Cardinals,1B,R,No,,132,571,496,137,24,0,31,81,89,63,8,135,0.276,0.364,0.512,0.876,11,47,44,20,5,0.455,0.1064,25,104,94,36,9,0.383,0.0865,731,142,9.0,33.8,36.7,29.1,34.1,15.5,26.5,36.5,32.3,9.1,4.4,9.1,51.2,86.8,20.4,0.804,73.0,99.0,113.3,43.5,15.4,13.5,52.1,48.8,Average,3.0,Contact-First Profile,A-,Elevated power plane,48.8,Average,0.997,Good,10.6,37.8,99.4,0.9,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,56.93,25.93,Strong positive regression,Average Contact-First Profile profile. 9.0% barrel rate; 86.8 mph average exit velocity; 26.5% air-ball rate; 36.5% pull-air rate; 9.1% HR-launch rate.,0.0543,0.0504,4.15,0,0,16.0,0.0,0.0,Very recent HR,700241.0,Michael McGreevy,R,RHB vs RHP,25,25,137.1,3.54,1.21,18,1.18,6.23,2.36,734.0,6.0,28.6,15.9,39.7,28.7,83.6,97.2,116.0,0.589,18.0,58.9,100.0,0.721,7.9,4-Seam Fastball,R,RHB vs RHP,51.2,399,0.279,0.378,0.529,0.908,23,50,93,0.0576,7.6,0.779,207,0.029,4.7,0.549,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,52.7,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,22.321428571428573,100.0,Changeup,18.303571428571427,82.0,Sinker,17.1875,77.0,Curveball,15.625,70.0,Cutter,11.607142857142858,52.0,Sweeper,10.491071428571429,47.0,Slider,4.464285714285714,20.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.018,0.985,55.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.2,41.1,58.9,58.6,50.0,45.0,51.9,5.95,1.35,1.013,0.985,1.0,0.997,0.997,0.98,19.32,14.45,85.0,38.4,D+,Lineup unconfirmed
